date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:28:55	5664/5664	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202016%2022:28:55%20GMT	http://localhost/hypermedia/trails.php	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/trails.html	(from http://localhost/hypermedia/)
00:28:55	3935/3935	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202016%2022:28:55%20GMT	http://localhost/hypermedia/traildifficulty.php?id=1	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/traildifficulty681a.html	(from http://localhost/hypermedia/trails.php)
00:28:56	4196/4196	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202016%2022:28:56%20GMT	http://localhost/hypermedia/territorycategory.php?id=1	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/territorycategory681a.html	(from http://localhost/hypermedia/territories.php)
00:28:56	4431/4431	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202016%2022:28:56%20GMT	http://localhost/hypermedia/aboutus.php?page=history	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/aboutusad9b.html	(from http://localhost/hypermedia/aboutus.php)
00:28:56	5128/5128	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202016%2022:28:56%20GMT	http://localhost/hypermedia/trail.php?id=1	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/trail681a.html	(from http://localhost/hypermedia/traildifficulty.php?id=1)
00:28:57	7086/7086	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202016%2022:28:57%20GMT	http://localhost/hypermedia/trail.php?id=4	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/traildcfd.html	(from http://localhost/hypermedia/traildifficulty.php?id=3)
00:28:57	5713/5713	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202016%2022:28:57%20GMT	http://localhost/hypermedia/trail.php?id=7	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/trail8803.html	(from http://localhost/hypermedia/traildifficulty.php?id=5)
00:28:58	4527/4527	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202016%2022:28:57%20GMT	http://localhost/hypermedia/territory.php?id=2	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/territory0b30.html	(from http://localhost/hypermedia/territorycategory.php?id=1)
00:28:58	5219/5219	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202016%2022:28:58%20GMT	http://localhost/hypermedia/territory.php?id=5	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/territoryd61c.html	(from http://localhost/hypermedia/territorycategory.php?id=2)
00:28:58	5326/5326	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202016%2022:28:58%20GMT	http://localhost/hypermedia/territory.php?id=8	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/territoryc3c9.html	(from http://localhost/hypermedia/territorycategory.php?id=3)
00:28:59	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:28:58%20GMT	http://localhost/hypermedia/images/posizione%20sant'antonio2.PNG	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/posizione%20sant'antonio2.png	(from http://localhost/hypermedia/hhdetail.php?id=1)
00:29:00	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:28:59%20GMT	http://localhost/hypermedia/images/posizione%20valagola2.PNG	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/posizione%20valagola2.png	(from http://localhost/hypermedia/hhdetail.php?id=2)
00:29:01	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:00%20GMT	http://localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_fiori_01.gif.gif	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_fiori_01.gif.gif	(from http://localhost/hypermedia/aboutus.php?page=rules)
00:29:01	45404/45404	---M--	200	added ('OK')	application/font-sfnt	etag:%22b15c-538744960dd80%22	http://localhost/hypermedia/fonts/glyphicons-halflings-regular.ttf	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/fonts/glyphicons-halflings-regular.ttf	(from http://localhost/hypermedia/css/bootstrap.min.css)
00:29:01	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:01%20GMT	http://localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_cane_03.gif.gif	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_cane_03.gif.gif	(from http://localhost/hypermedia/aboutus.php?page=rules)
00:29:02	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:01%20GMT	http://localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_rana_01.gif.gif	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_rana_01.gif.gif	(from http://localhost/hypermedia/aboutus.php?page=rules)
00:29:02	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:01%20GMT	http://localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_fuoco_01.gif.gif	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_fuoco_01.gif.gif	(from http://localhost/hypermedia/aboutus.php?page=rules)
00:29:02	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:02%20GMT	http://localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_bici_01.gif.gif	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_bici_01.gif.gif	(from http://localhost/hypermedia/aboutus.php?page=rules)
00:29:03	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:02%20GMT	http://localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_fossili_01.gif.gif	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_fossili_01.gif.gif	(from http://localhost/hypermedia/aboutus.php?page=rules)
00:29:03	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:02%20GMT	http://localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_musica_01.gif.gif	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_musica_01.gif.gif	(from http://localhost/hypermedia/aboutus.php?page=rules)
00:29:03	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:03%20GMT	http://localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_tende_01.gif.gif	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_tende_01.gif.gif	(from http://localhost/hypermedia/aboutus.php?page=rules)
00:29:04	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:03%20GMT	http://localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_funghi_01.gif.gif	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_funghi_01.gif.gif	(from http://localhost/hypermedia/aboutus.php?page=rules)
00:29:04	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:03%20GMT	http://localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_reb_01.gif.gif	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/RTEmagicC_vignetta_osvaldo_con_reb_01.gif.gif	(from http://localhost/hypermedia/aboutus.php?page=rules)
00:29:04	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:04%20GMT	http://localhost/hypermedia/images/harlequin2.jpg	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/harlequin2.jpg	(from http://localhost/hypermedia/trail.php?id=1)
00:29:04	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:04%20GMT	http://localhost/hypermedia/images/purple-mountain-trail.jpg	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/purple-mountain-trail.jpg	(from http://localhost/hypermedia/trail.php?id=4)
00:29:05	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:04%20GMT	http://localhost/hypermedia/images/lostlaketrail-940x350.jpg	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/lostlaketrail-940x350.jpg	(from http://localhost/hypermedia/trail.php?id=7)
00:29:05	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:05%20GMT	http://localhost/hypermedia/images/RTEmagicC_Laghetto_Mandrone_territorio_2.jpg	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/RTEmagicC_Laghetto_Mandrone_territorio_2.jpg	(from http://localhost/hypermedia/territory.php?id=2)
00:29:05	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:05%20GMT	http://localhost/hypermedia/images/orso-marsicano-e-cuccioli.jpg	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/orso-marsicano-e-cuccioli.jpg	(from http://localhost/hypermedia/territory.php?id=5)
00:29:06	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:05%20GMT	http://localhost/hypermedia/images/59041-004-7F34BA3A.jpg	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/59041-004-7F34BA3A.jpg	(from http://localhost/hypermedia/territory.php?id=8)
00:29:06	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:05%20GMT	http://localhost/hypermedia/images/RTEmagicC_mavignola_01.jpg	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/RTEmagicC_mavignola_01.jpg	(from http://localhost/hypermedia/hhgallery.php?id=1)
00:29:06	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:06%20GMT	http://localhost/hypermedia/images/71879_sala-da-pranzo.jpg	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/71879_sala-da-pranzo.jpg	(from http://localhost/hypermedia/hhgallery.php?id=1)
00:29:06	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:06%20GMT	http://localhost/hypermedia/images/RTEmagicC_Casina_Valagola_01.jpg	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/RTEmagicC_Casina_Valagola_01.jpg	(from http://localhost/hypermedia/hhgallery.php?id=2)
00:29:07	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:06%20GMT	http://localhost/hypermedia/images/05.jpg	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/05.jpg	(from http://localhost/hypermedia/hhgallery.php?id=2)
00:29:07	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:07%20GMT	http://localhost/hypermedia/fonts/glyphicons-halflings-regular.eot	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/fonts/glyphicons-halflings-regular.eot	(from http://localhost/hypermedia/css/bootstrap.min.css)
00:29:08	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:07%20GMT	http://localhost/hypermedia/fonts/glyphicons-halflings-regular.woff	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/fonts/glyphicons-halflings-regular.woff	(from http://localhost/hypermedia/css/bootstrap.min.css)
00:29:09	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2023%20Sep%202016%2022:29:08%20GMT	http://localhost/hypermedia/fonts/glyphicons-halflings-regular.ttf	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/fonts/glyphicons-halflings-regular.ttf	(from http://localhost/hypermedia/css/bootstrap.min.css)
00:29:10	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-538744960dd80%22	http://localhost/hypermedia/fonts/glyphicons-halflings-regular.eot?	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/fonts/glyphicons-halflings-regulard41d.eot	(from http://localhost/hypermedia/css/bootstrap.min.css)
00:30:58	2267987/2267987	---M--	200	added ('OK')	image/png	etag:%22229b53-53b5c1a4f7c00%22	http://localhost/hypermedia/images/posizione%20sant'antonio.PNG	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/posizione%20sant'antonio.png	(from http://localhost/hypermedia/hhdetail.php?id=1)
00:30:58	4135/4135	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202016%2022:30:58%20GMT	http://localhost/hypermedia/hhgallery.php?id=2	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/hhgallery0b30.html	(from http://localhost/hypermedia/hhdetail.php?id=2)
00:31:06	2403796/2403796	---M--	200	added ('OK')	image/png	etag:%2224add4-53b5c1d2be800%22	http://localhost/hypermedia/images/posizione%20valagola.PNG	/home/hrh/Documents/HYP/new/offline/Redstone/localhost/hypermedia/images/posizione%20valagola.png	(from http://localhost/hypermedia/hhdetail.php?id=2)
